;particular;a
;unskilled;a
d011.s014.t005;one;n
;exert;v
;downward;a
d011.s014.t006;pressure;n
d011.s014.t007;wage;n
d011.s015.t000;experience;n
;show;v
d011.s015.t001;reality;n
d011.s015.t002;immigrant;n
;much;r
;complementary;a
;rather;r
d011.s015.t003;replacement;n
;local;a
d011.s015.t004;labor;n
;exercise;v
d011.s015.t005;trade;n
d011.s015.t006;shortage;n
;local;a
d011.s015.t007;labor;n
;unskilled;a
d011.s016.t000;immigrant;n
;work;v
d011.s016.t001;sector;n
;attract;v
;local;a
d011.s016.t002;labor;n
;highly;r
;skilled;a
d011.s016.t003;one;n
;dynamic;a
d011.s016.t004;sector;n
d011.s016.t005;training;n
;link;v
d011.s016.t006;offer;n
d011.s016.t007;employment;n
;positive;a
d011.s017.t000;effect;n
d011.s017.t001;wage;n
d011.s018.t000;way;n
d011.s018.t001;surgeon;n
;find;v
;difficult;a
;work;v
d011.s018.t002;country;n
d011.s018.t003;shortage;n
d011.s018.t004;anaesthetist;n
d011.s018.t005;complementarity;n
;exist;v
;local;n
d011.s018.t006;immigrant;n
;bring;v
d011.s018.t007;arrival;n
d011.s018.t008;immigrant;n
;positive;a
d011.s018.t009;effect;n
d011.s018.t010;pay;n
;local;n
;calculate;v
d011.s019.t000;rise;n
;migratory;a
d011.s019.t001;flow;n
;cause;v
d011.s019.t002;increase;n
;real;a
;long-term;a
d011.s019.t003;pay;n
;take;v
;account;n
d011.s020.t000;fact;n
d011.s020.t001;diversity;n
;contribute;v
d011.s020.t002;immigrant;n
;contribute;v
d011.s020.t003;creation;n
d011.s020.t004;idea;n
d011.s020.t005;economic_growth;n
;large;a
d011.s020.t006;proportion;n
;naturalised;a
d011.s020.t007;immigrant;n
d011.s020.t008;american;n
d011.s020.t009;nobel_prize;n
d011.s020.t010;winner;n
d011.s020.t011;google;n
d011.s020.t012;yahoo;n
;found;v
d011.s020.t013;immigrant;n
d011.s021.t000;migrant;n
;also;r
;net;a
d011.s021.t001;contributor;n
d011.s021.t002;social_system;n
;average;v
;total;a
d011.s021.t003;budget;n
d011.s021.t004;european_country;n
d011.s022.t000;world;n
d011.s022.t001;labor;n
d011.s022.t002;organisation;n
;estimate;v
d011.s022.t003;example;n
d011.s022.t004;germany;n
d011.s022.t005;immigrant;n
;arrive;v
d011.s022.t006;age;n
;make;v
;net;a
d011.s022.t007;contribution;n
d011.s022.t008;receipt;n
;less;a
d011.s022.t009;expenditure;n
d011.s022.t010;average;n
d011.s022.t011;euro;n
;public;a
d011.s022.t012;budget;n
d011.s022.t013;lifetime;n
;wish;v
d011.s023.t000;start;n
d011.s023.t001;mandate;n
;look;v
;miss;v
d011.s023.t002;point;n
d011.s023.t003;growth;n
;tooth;n
;tooth;n
d011.s024.t000;question;n
;intend;v
;serve;v
;dissuade;v
d011.s024.t001;immigrant;n
;precisely;r
;opposite;a
d011.s024.t002;effect;n
