d006.s009.t000;debate;n
;deal;n
d006.s009.t001;type;n
d006.s009.t002;behavior;n
;prohibit;v
;specifically;r
;regulation;n
;contradict;v
d006.s009.t003;principle;n
d006.s009.t004;sport;n
;say;v
d006.s009.t005;action;n
d006.s009.t006;fraud;n
;commit;v
;indeed;r
;respectful;a
d006.s009.t007;action;n
d006.s009.t008;sport;n
d006.s009.t009;regulation;n
;seem;v
;elude;v
d006.s009.t010;sense;n
d006.s010.t000;matter;n
;examine;v
d006.s010.t001;type;n
d006.s010.t002;damage;n
;bring;v
;sport;v
d006.s010.t003;spirit;n
d006.s011.t000;advantage;n
;include;v
d006.s011.t001;sport;n
d006.s011.t002;spirit;n
;physical;a
d006.s011.t003;integrity;n
;opposite;a
d006.s011.t004;player;n
d006.s011.t005;aspect;n
d006.s011.t006;action;n
;put;v
d006.s011.t007;danger;n
;say;v
;violent;a
d006.s011.t008;game;n
d006.s012.t000;advantage;n
;allude;v
;avoid;v
d006.s012.t001;team;n
d006.s012.t002;lawbreaker;n
d006.s012.t003;player;n
;take;v
d006.s012.t004;advantage;n
;unjustly;r
;opposite;a
d006.s012.t005;team;n
;happen;v
;either;r
;however;r
;paradoxical;a
d006.s013.t000;thing;n
d006.s013.t001;action;n
d006.s013.t002;player;n
;madrid;n
;comply;v
;normally;r
;characterize;v
d006.s013.t003;legal_fraud;n
d006.s013.t004;violation;n
d006.s013.t005;rule;n
;make;v
;secretly;r
;try;v
;avoid;v
d006.s013.t006;sanction;n
d006.s013.t007;action;n
;evident;a
;thus;r
;receive;v
d006.s013.t008;punishment;n
d006.s013.t009;referee;n
;wait;v
;accept;v
d006.s014.t000;sanction;n
d006.s014.t001;complaint;n
d006.s015.t000;question;n
d006.s015.t001;type;n
d006.s015.t002;advantage;n
d006.s015.t003;violator;n
;obtain;v
d006.s015.t004;action;n
;deliberately;r
;carry;v
;seem;v
;necessary;a
;state;n
;disadvantageous;a
d006.s016.t000;situation;n
d006.s016.t001;rival;n
;obtain;v
d006.s016.t002;benefit;n
d006.s016.t003;game;n
;evidently;r
d006.s016.t004;result;n
d006.s016.t005;action;n
;suppose;v
;leave;v
d006.s016.t006;team;n
;less;a
d006.s016.t007;player;n
;useful;a
d006.s017.t000;strategy;n
;next;a
d006.s017.t001;game;n
d006.s017.t002;club;n
;able;a
;count;v
d006.s017.t003;player;n
d006.s018.t000;advantage;n
;obviously;r
;consist;v
d006.s018.t001;fact;n
d006.s018.t002;player;n
;begin;v
;following;a
d006.s018.t003;phase;n
d006.s018.t004;championship;n
d006.s018.t005;card;n
;threaten;v
d006.s018.t006;participation;n
;future;a
d006.s018.t007;game;n
;long;a
d006.s019.t000;term;n
d006.s019.t001;advantage;n
;certain;a
d006.s019.t002;degree;n
d006.s019.t003;indetermination;n
d006.s019.t004;team;n
;eliminate;v
;first;r
d006.s019.t005;change;n
d006.s019.t006;addition;n
d006.s019.t007;action;n
d006.s019.t008;player;n
;fulfil;v
d006.s019.t009;sanction;n
d006.s019.t010;game;n
;go;v
;second;a
d006.s019.t011;cycle;n
d006.s019.t012;card;n
d006.s019.t013;suspension;n
d006.s019.t014;card;n
d006.s019.t015;accumulation;n
;take;v
d006.s019.t016;place;n
;less;a
;first;a
d006.s019.t017;cycle;n
;pass;v
d006.s020.t000;round;n
;clear;a
d006.s020.t001;advantage;n
d006.s021.t000;action;n
;really;r
;sport;v
d006.s021.t001;spirit;n
d006.s021.t002;part;n
;strategic;a
d006.s021.t003;decision;n
;favor;v
;take;v
d006.s021.t004;advantage;n
;allow;v
d006.s021.t005;rule;n
;regard;v
d006.s022.t000;assumption;n
d006.s022.t001;player;n
;act;v
;order;n
;avoid;v
d006.s022.t002;application;n
d006.s022.t003;sanction;n
;clear;a
d006.s022.t004;case;n
d006.s022.t005;legal_fraud;n
;rather;r
;choose;v
;obey;v
;make;v
;strategic;a
d006.s023.t000;decision;n
;avoid;v
d006.s023.t001;punishment;n
d006.s024.t000;border;n
d006.s024.t001;wittiness;n
d006.s024.t002;law;n
d006.s024.t003;fraud;n
;diffuse;a
d006.s024.t004;occasion;n
;believe;v
;clear;a
d006.s024.t005;case;n
d006.s024.t006;wittiness;n
d006.s025.t000;controversy;n
;seem;v
;arise;v
d006.s025.t001;factor;n
;auto;n
d006.s025.t002;expulsion;n
d006.s025.t003;way;n
d006.s025.t004;transmission;n
d006.s025.t005;directive;n
;carry;v
;cause;v
d006.s026.t000;damage;n
;bring;v
d006.s026.t001;principle;n
d006.s026.t002;sport;n
d006.s026.t003;action;n
;much;r
;ethical;a
;aesthetic;a
