d001.s017.t001;voter;n
d001.s017.t002;standing;n
;consequently;r
d001.s017.t003;enhance;v
d001.s017.t004;tax;n
d001.s018.t000;theory;n
;exceedingly;r
d001.s018.t001;simple;a
d001.s018.t002;appear;v
d001.s018.t003;explain;v
d001.s018.t004;several;a
d001.s018.t005;thing;n
;first;r
;ticket;n
d001.s019.t000;increase;v
d001.s019.t001;take;v
d001.s019.t002;peculiar;a
d001.s019.t003;pattern;n
d001.s019.t004;past;a
d001.s019.t005;half-century;n
d001.s019.t006;election;n
;franklin;n
;roosevelt;n
d001.s019.t007;president;n
d001.s019.t008;advent;n
;deal;n
d001.s019.t009;government;n
d001.s019.t010;occupy;v
;much;r
;smaller;a
d001.s019.t011;role;n
d001.s019.t012;society;n
;prisoner;n
;dilemma;n
d001.s019.t013;problem;n
d001.s019.t014;confront;v
d001.s019.t015;voter;n
d001.s019.t016;race;n
;congress;n
;considerably;r
;less;r
d001.s019.t017;severe;a
;second;r
d001.s020.t000;explain;v
d001.s020.t001;voter;n
d001.s020.t002;hold;v
;congress;n
d001.s020.t003;disdain;n
;generally;r
d001.s020.t004;love;v
d001.s020.t005;own;a
d001.s020.t006;congressional;a
d001.s020.t007;representative;n
d001.s020.t008;individual;a
d001.s020.t009;legislator;n
d001.s020.t010;constituent;n
d001.s020.t011;appreciate;v
d001.s020.t012;specific;a
d001.s020.t013;benefit;n
d001.s020.t014;legislator;n
d001.s020.t015;win;v
d001.s020.t016;overall;a
d001.s020.t017;cost;n
d001.s020.t018;associate;v
d001.s020.t019;other;a
d001.s020.t020;legislator;n
d001.s020.t021;do;v
;likewise;r
d001.s020.t022;own;a
d001.s020.t023;constituency;n
;third;r
d001.s021.t000;theory;n
d001.s021.t001;suggest;v
d001.s021.t002;legislator;n
;pay;v
d001.s021.t003;much;a
;attention;n
d001.s021.t004;national;a
d001.s021.t005;policy;n
d001.s021.t006;making;n
d001.s021.t007;relative;a
d001.s021.t008;local;a
d001.s021.t009;have;v
d001.s021.t010;security;n
d001.s021.t011;office;n
d001.s022.t000;for_example;r
d001.s022.t001;first;a
d001.s022.t002;member;n
;house;n
d001.s022.t003;vulnerable;a
d001.s022.t004;incumbent;n
d001.s022.t005;become;v
;virtually;r
d001.s022.t006;immune;a
d001.s022.t007;defeat;v
d001.s023.t000;exception;n
d001.s023.t001;recent;a
d001.s023.t002;trend;n
d001.s023.t003;defeat;n
d001.s023.t004;freshman;n
d001.s023.t005;republican;n
d001.s023.t006;bring;v
d001.s023.t007;office;n
;reagan;n
d001.s023.t008;revolution;n
d001.s023.t009;run;v
d001.s023.t010;reelection;n
d001.s024.t000;freshman;n
d001.s024.t001;place;v
;far;r
d001.s024.t002;emphasis;n
d001.s024.t003;partisan;a
d001.s024.t004;role;n
d001.s024.t005;spread;v
;reagan;n
d001.s024.t006;revolution;n
d001.s024.t007;national;a
d001.s024.t008;policy;n
d001.s024.t009;make;v
d001.s024.t010;vulnerable;a
;defeat;v
d001.s025.t000;fourth;a
d001.s025.t001;theory;n
d001.s025.t002;indicate;v
;republican;n
;party;n
d001.s025.t003;have;v
d001.s025.t004;difficult;a
d001.s025.t005;time;n
d001.s025.t006;attract;v
d001.s025.t007;viable;a
d001.s025.t008;candidate;n
d001.s025.t009;congressional;a
d001.s025.t010;office;n
d001.s026.t000;potential;a
d001.s026.t001;candidate;n
d001.s026.t002;discourage;v
d001.s026.t003;run;v
;less;r
d001.s026.t004;congressional;a
d001.s026.t005;salary;n
d001.s026.t006;prospect;n
d001.s026.t007;defeat;n
d001.s026.t008;hand;n
d001.s026.t009;democratic;a
d001.s026.t010;opponent;n
d001.s027.t000;extent;n
d001.s027.t001;potential;a
;republican;a
d001.s027.t002;candidate;n
d001.s027.t003;financial;a
;backer;n
d001.s027.t004;realize;v
d001.s027.t005;congressional;a
;prisoner;n
;dilemma;n
d001.s027.t006;game;n
d001.s027.t007;work;v
d001.s027.t008;disadvantage;n
;republican;n
;party;n
d001.s027.t009;hinder;v
d001.s027.t010;attempt;n
;field;v
d001.s027.t011;competitive;a
d001.s027.t012;slate;n
d001.s027.t013;congressional;a
d001.s027.t014;candidate;n
d001.s028.t000;fifth;a
d001.s028.t001;theory;n
d001.s028.t002;provide;v
;least;a
d001.s028.t003;partial;a
d001.s028.t004;reason;n
;ticket;n
;particularly;r
;pronounce;v
;south;n
d001.s029.t000;extent;n
d001.s029.t001;democratic;a
d001.s029.t002;legislator;n
;south;n
d001.s029.t003;hold;v
d001.s029.t004;disproportionate;a
d001.s029.t005;share;n
d001.s029.t006;power;n
;congress;n
d001.s029.t007;able;a
d001.s029.t008;translate;v
d001.s029.t009;such;a
;clout;n
;relatively;r
d001.s029.t010;local;a
d001.s029.t011;benefit;n
d001.s029.t012;respective;a
d001.s029.t013;constituency;n
d001.s029.t014;voter;n
;south;n
d001.s029.t015;have;v
;especially;r
d001.s029.t016;strong;a
d001.s029.t017;incentive;n
d001.s029.t018;keep;v
d001.s029.t019;such;a
d001.s029.t020;democrat;n
d001.s029.t021;office;n
;finally;r
d001.s030.t000;theory;n
d001.s030.t001;suggest;v
d001.s030.t002;republican;n
;generally;r
d001.s030.t003;fare;v
;better;r
;senate;n
d001.s030.t004;race;n
d001.s030.t005;campaign;n
;house;n
d001.s031.t000;local;a
d001.s031.t001;benefit;n
d001.s031.t002;matter;v
d001.s031.t003;national;a
d001.s031.t004;policy;n
d001.s031.t005;making;n
d001.s031.t006;matter;v
;less;r
d001.s031.t007;chamber;n
;congress;n
;precisely;r
d001.s031.t008;pattern;n
d001.s031.t009;expect;v
d001.s031.t010;republican;n
;less;r
d001.s031.t011;willing;a
d001.s031.t012;engage;v
d001.s031.t013;local;a
d001.s031.t014;benefit;n
d001.s031.t015;democratic;a
d001.s031.t016;counterpart;n
d001.s032.t000;empirical;a
d001.s032.t001;support;n
d001.s032.t002;theory;n
d001.s033.t000;piece;n
d001.s033.t001;evidence;n
d001.s033.t002;corroborate;v
d001.s033.t003;key;a
d001.s033.t004;assumption;n
d001.s033.t005;democratic;a
d001.s033.t006;legislator;n
d001.s033.t007;willing;a
d001.s033.t008;engage;v
d001.s033.t009;local;a
d001.s033.t010;benefit;n
d001.s033.t011;republican;a
d001.s033.t012;colleague;n
d001.s034.t000;first;a
d001.s034.t001;economist;n
;bennett;n
d001.s034.t002;find;v
d001.s034.t003;senator;n
d001.s034.t004;turn_back;v
;roughly;r
d001.s034.t005;allocate;v
d001.s034.t006;personal;a
d001.s034.t007;staff;n
d001.s034.t008;budget;n
d001.s034.t009;democrat;n
d001.s035.t000;extent;n
d001.s035.t001;primary;a
d001.s035.t002;duty;n
d001.s035.t003;personal;a
d001.s035.t004;staff;n
d001.s035.t005;involve;v
d001.s035.t006;local;a
d001.s035.t007;benefit;n
d001.s035.t008;indicate;v
d001.s035.t009;political;a
d001.s035.t010;philosophy;n
d001.s035.t011;lead;v
d001.s035.t012;congressional;a
d001.s035.t013;republican;n
;pay;v
;less;a
;attention;n
d001.s035.t014;narrow;a
d001.s035.t015;constituent;n
d001.s035.t016;concern;n
d001.s036.t000;second;a
d001.s036.t001;key;a
d001.s036.t002;assumption;n
d001.s036.t003;valid;a
d001.s036.t004;democrat;n
d001.s036.t005;have;v
d001.s036.t006;attendance;n
d001.s036.t007;rate;n
d001.s036.t008;roll_call;n
d001.s036.t009;vote;n
d001.s036.t010;republican;n
d001.s036.t011;extent;n
d001.s036.t012;such;a
d001.s036.t013;vote;n
d001.s036.t014;reflect;v
d001.s036.t015;national;a
d001.s036.t016;policy;n
d001.s036.t017;making;n
d001.s036.t018;participate;v
d001.s036.t019;such;a
d001.s036.t020;vote;n
;take;v
;away;r
d001.s036.t021;time;n
d001.s036.t022;legislator;n
;otherwise;r
d001.s036.t023;devote;v
d001.s036.t024;local;a
d001.s036.t025;benefit;n
;indeed;r
d001.s037.t000;datum;n
d001.s037.t001;indicate;v
;particularly;r
d001.s037.t002;case;n
;house;n
d001.s038.t000;democratic;a
;house;n
d001.s038.t001;attendance;n
d001.s038.t002;rate;n
d001.s038.t003;exceed;v
d001.s038.t004;republican;a
;house;n
d001.s038.t005;attendance;n
d001.s038.t006;rate;n
;finally;r
d001.s039.t000;show;n
d001.s039.t001;table;n
d001.s039.t002;democrat;n
d001.s039.t003;allocate;v
;higher;a
d001.s039.t004;proportion;n
d001.s039.t005;personal;a
d001.s039.t006;staff;n
d001.s039.t007;district;n
d001.s039.t008;office;n
d001.s039.t009;local;a
d001.s039.t010;benefit;n
d001.s039.t011;duty;n
d001.s039.t012;matter;v
d001.s039.t013;national;a
d001.s039.t014;policy;n
d001.s039.t015;making;n
d001.s039.t016;activity;n
d001.s039.t017;matter;v
;less;r
d001.s039.t018;relative;a
;washington;n
d001.s039.t019;office;n
d001.s040.t000;examination;n
d001.s040.t001;change;n
d001.s040.t002;personal;a
d001.s040.t003;decision;n
;senate;n
d001.s040.t004;control;n
d001.s040.t005;body;n
d001.s040.t006;change_hands;v
d001.s040.t007;party;n
;hand;n
;moreover;r
d001.s040.t008;reveal;v
d001.s040.t009;personal;a
d001.s040.t010;difference;n
d001.s040.t011;note;v
d001.s040.t012;table;n
d001.s040.t013;attribute;v
d001.s040.t014;disproportionate;a
d001.s040.t015;control;n
d001.s040.t016;democrat;n
d001.s040.t017;exercise;v
;due;a
d001.s040.t018;majority;n
d001.s040.t019;status;n
d001.s040.t020;other;a
d001.s040.t021;resource;n
d001.s040.t022;committee;n
d001.s040.t023;staff;n
d001.s041.t000;additional;a
d001.s041.t001;piece;n
d001.s041.t002;evidence;n
;senate;n
d001.s041.t003;hold;v
d001.s041.t004;other;a
d001.s041.t005;factor;n
d001.s041.t006;constant;a
d001.s041.t007;incumbency;n
d001.s041.t008;advantage;n
d001.s041.t009;regional;a
d001.s041.t010;factor;n
d001.s041.t011;difference;n
d001.s041.t012;popular;a
d001.s041.t013;vote;n
d001.s041.t014;republican;a
d001.s041.t015;presidential;a
d001.s041.t016;senatorial;a
d001.s041.t017;candidate;n
d001.s041.t018;state;n
d001.s041.t019;conduct;v
;senate;n
d001.s041.t020;election;n
d001.s041.t021;turn_out;v
d001.s041.t022;positive;a
d001.s041.t023;function;n
d001.s041.t024;onerous;a
d001.s041.t025;federal_government;n
d001.s041.t026;tax;n
d001.s041.t027;burden;n
d001.s041.t028;state;n
d001.s041.t029;progressive;a
d001.s041.t030;tax_rate;n
d001.s041.t031;hit;v
d001.s041.t032;high;a
d001.s041.t033;income;n
d001.s041.t034;state;n
d001.s042.t000;put;v
;simply;r
d001.s042.t001;candidate;n
d001.s042.t002;president;n
d001.s042.t003;look_on;v
;kindly;r
d001.s042.t004;voter;n
d001.s042.t005;republican;a
d001.s042.t006;candidate;n
;senate;n
d001.s042.t007;prisoner;n
d001.s042.t008;dilemma;n
d001.s042.t009;severe;a
;moreover;r
;ticket;n
d001.s043.t000;appear;v
d001.s043.t001;take;v
d001.s043.t002;same;a
d001.s043.t003;peculiar;a
d001.s043.t004;pattern;n
d001.s043.t005;state;n
d001.s043.t006;government;n
d001.s043.t007;level;n
d001.s043.t008;federal;a
d001.s043.t009;level;n
d001.s044.t000;state;n
d001.s044.t001;government;n
;typically;r
d001.s044.t002;split;v
d001.s044.t003;line;n
d001.s044.t004;reverse;n
d001.s045.t000;econometric;a
d001.s045.t001;investigation;n
;furthermore;r
d001.s045.t002;reveal;v
d001.s045.t003;hold;v
d001.s045.t004;other;a
d001.s045.t005;factor;n
d001.s045.t006;constant;a
d001.s045.t007;difference;n
d001.s045.t008;state;n
d001.s045.t009;major;a
d001.s045.t010;party;n
d001.s045.t011;vote;n
d001.s045.t012;go;v
d001.s045.t013;republican;a
d001.s045.t014;gubernatorial;a
d001.s045.t015;candidate;n
d001.s045.t016;republican;a
d001.s045.t017;share;n
d001.s045.t018;state;n
d001.s045.t019;house;n
d001.s045.t020;positive;a
d001.s045.t021;function;n
d001.s045.t022;state;n
d001.s045.t023;tax_rate;n
d001.s046.t000;sum;n
d001.s046.t001;federal;a
d001.s046.t002;state;n
d001.s046.t003;government;n
d001.s046.t004;level;n
;least;a
d001.s046.t005;part;n
;seemingly;r
d001.s046.t006;irrational;a
d001.s046.t007;behavior;n
d001.s046.t008;voter;n
d001.s046.t009;display;v
d001.s046.t010;voting_booth;n
d001.s046.t011;have;v
;exceedingly;r
d001.s046.t012;rational;a
d001.s046.t013;explanation;n
;mr.;n
d001.s047.t000;teach;v
;university;n
d001.s047.t001;business_school;n
