d000.s024.t006;give;v
d000.s024.t007;idea;n
d000.s024.t008;work;n
d000.s024.t009;involve;v
d000.s025.t000;ringer;n
d000.s025.t001;stand;v
d000.s025.t002;circle;n
d000.s025.t003;foot;n
d000.s025.t004;ahead;r
d000.s025.t005;prizefighter;n
d000.s025.t006;stance;n
d000.s025.t007;pull;v
d000.s025.t008;rope;n
;disappear;v
d000.s025.t009;small;a
d000.s025.t010;hole;n
d000.s025.t011;high;a
d000.s025.t012;ceiling;n
;ringing;n
d000.s025.t013;chamber;n
d000.s026.t000;speak;v
d000.s026.t001;snake;v
d000.s026.t002;rope;n
d000.s026.t003;seem;v
d000.s026.t004;make;v
d000.s026.t005;much;a
d000.s026.t006;sound;n
d000.s026.t007;bell;n
d000.s026.t008;muffle;v
d000.s026.t009;ceiling;n
d000.s027.t000;totally;r
d000.s027.t001;absorb;v
d000.s027.t002;ringer;n
d000.s027.t003;stare;v
d000.s027.t004;straight;r
d000.s027.t005;ahead;r
d000.s027.t006;use;v
d000.s027.t007;peripheral_vision;n
d000.s027.t008;call;v
d000.s027.t009;watch;v
d000.s027.t010;other;a
d000.s027.t011;rope;n
d000.s027.t012;thus;r
d000.s027.t013;time;v
d000.s027.t014;pull;n
d000.s028.t000;far;r
d000.s028.t001;above;r
d000.s028.t002;belfry;n
d000.s028.t003;huge;a
d000.s028.t004;bronze;n
d000.s028.t005;bell;n
d000.s028.t006;mount;v
d000.s028.t007;wheel;n
d000.s028.t008;swing;v
d000.s028.t009;madly;r
d000.s028.t010;full;a
d000.s028.t011;degree;n
d000.s028.t012;start;v
d000.s028.t013;end;v
d000.s028.t014;surprisingly;r
d000.s028.t015;inverted;a
d000.s028.t016;position;n
d000.s029.t000;skilled;a
d000.s029.t001;ringer;n
d000.s029.t002;use;v
d000.s029.t003;wrist;n
d000.s029.t004;advance;v
d000.s029.t005;retard;v
;next;a
d000.s029.t006;swing;n
d000.s029.t007;so;r
d000.s029.t008;bell;n
d000.s029.t009;swap;v
d000.s029.t010;place;n
;following;a
d000.s029.t011;change;n
d000.s030.t000;well-known;a
d000.s030.t001;detective_story;n
d000.s030.t002;involve;v
d000.s030.t003;church;n
d000.s030.t004;bell;n
d000.s030.t005;english;a
d000.s030.t006;novelist;n
d000.s030.t007;describe;v
;ringing;n
d000.s030.t008;passion;n
d000.s030.t009;find;v
d000.s030.t010;satisfaction;n
d000.s030.t011;mathematical;a
d000.s030.t012;completeness;n
d000.s030.t013;mechanical;a
d000.s030.t014;perfection;n
d000.s031.t000;ringer;n
d000.s031.t001;add;v
d000.s031.t002;fill;v
d000.s031.t003;solemn;a
;intoxication;n
d000.s031.t004;come;v
d000.s031.t005;intricate;a
d000.s031.t006;ritual;n
d000.s031.t007;faultlessly;r
d000.s031.t008;perform;v
;ringing;n
d000.s032.t000;become;v
d000.s032.t001;bit;n
d000.s032.t002;obsession;n
d000.s032.t003;admit;v
d000.s032.t004;master;n
d000.s032.t005;band;n
;mary;n
;abbot;n
d000.s032.t006;england;n
d000.s032.t007;best;a
d000.s032.t008;female;n
d000.s032.t009;ringer;n
d000.s033.t000;passion;n
d000.s033.t001;usually;r
d000.s033.t002;stay;v
d000.s033.t003;tower;n
d000.s033.t004;however;r
d000.s034.t000;more;r
d000.s034.t001;often;r
d000.s034.t002;ringer;n
d000.s034.t003;think_of;v
d000.s034.t004;church;n
d000.s034.t005;stick_on;v
d000.s034.t006;bottom;n
d000.s034.t007;belfry;n
d000.s035.t000;change;n
d000.s035.t001;complete;v
d000.s035.t002;work_up;v
d000.s035.t003;sweat;n
d000.s035.t004;ringer;n
d000.s035.t005;often;r
d000.s035.t006;skip;v
d000.s035.t007;local;a
d000.s035.t008;pub;n
d000.s035.t009;leave;v
d000.s035.t010;worship;n
d000.s035.t011;below;r
;sit;v
d000.s036.t000;well;r
d000.s036.t001;cleric;n
d000.s037.t000;membership;n
d000.s037.t001;church_of_england;n
d000.s037.t002;steadily;r
d000.s037.t003;dwindle;v
d000.s037.t004;strong-willed;a
d000.s037.t005;vicar;n
d000.s037.t006;press;v
d000.s037.t007;equally;r
d000.s037.t008;strong-willed;a
d000.s037.t009;often;r
d000.s037.t010;ringer;n
d000.s037.t011;attend;v
d000.s037.t012;service;n
d000.s038.t000;year;n
d000.s038.t001;ago;r
d000.s038.t002;vicar;n
;great;n
;devon;n
d000.s038.t003;get;v
d000.s038.t004;so;r
;feed;v
d000.s038.t005;ringer;n
d000.s038.t006;attend;v
d000.s038.t007;service;n
d000.s038.t008;sack;v
d000.s038.t009;entire;a
d000.s038.t010;band;n
d000.s038.t011;ringer;n
d000.s038.t012;promptly;r
d000.s038.t013;set_up;v
d000.s038.t014;picket_line;n
d000.s038.t015;protest;n
d000.s039.t000;club;n
d000.s039.t001;treat;v
d000.s039.t002;tower;n
d000.s039.t003;sort;n
d000.s039.t004;separate;a
d000.s039.t005;premises;n
;vicar;n
d000.s039.t006;say;v
;entirely;r
d000.s040.t000;new;a
d000.s040.t001;band;n
;ring;n
d000.s040.t002;today;n
;great;n
;several;a
d000.s040.t003;member;n
d000.s040.t004;congregation;n
d000.s041.t000;still;r
d000.s041.t001;enough;a
d000.s041.t002;ringer;n
d000.s041.t003;ring;v
d000.s041.t004;more;a
;eight;n
d000.s041.t005;bell;n
;mary;n
;church;n
;somerset;n
d000.s042.t000;bell;n
d000.s042.t001;fall;v
d000.s042.t002;silent;a
d000.s042.t003;follow;v
d000.s042.t004;dustup;n
d000.s042.t005;church;n
d000.s042.t006;attendance;n
d000.s043.t000;vicar;n
d000.s043.t001;refuse;v
d000.s043.t002;talk_about;v
d000.s043.t003;say;v
;reopen;v
;wound;n
;marshall;n
d000.s044.t000;vicar;n
d000.s044.t001;nearby;a
d000.s044.t002;church;n
d000.s044.t003;feel;v
d000.s044.t004;fault;n
d000.s044.t005;stairs;n
d000.s044.t006;bell_tower;n
d000.s044.t007;locate;v
d000.s044.t008;next;a
d000.s044.t009;altar;n
d000.s045.t000;so;r
d000.s045.t001;crunch;n
d000.s045.t002;crunch;n
d000.s045.t003;crunch;n
d000.s045.t004;bang;n
d000.s045.t005;bang;n
d000.s045.t006;bang;n
d000.s045.t007;here;r
d000.s045.t008;come;v
d000.s045.t009;ringer;n
d000.s045.t010;above;r
d000.s045.t011;make;v
d000.s045.t012;very;r
d000.s045.t013;obvious;a
d000.s045.t014;exit;n
d000.s045.t015;congregation;n
d000.s045.t016;prayer;n
d000.s045.t017;say;v
;vicar;n
;marshall;n
d000.s046.t000;admit;v
d000.s046.t001;mixed;a
d000.s046.t002;feelings;n
d000.s046.t003;issue;n
d000.s046.t004;vicar;n
d000.s046.t005;active;a
d000.s046.t006;bell_ringer;n
d000.s047.t000;sound;n
d000.s047.t001;bell;n
;net;n
d000.s047.t002;draw;v
d000.s047.t003;people;n
d000.s047.t004;church;n
d000.s047.t005;say;v
d000.s048.t000;live;v
d000.s048.t001;hope;n
d000.s048.t002;ringer;n
d000.s048.t003;draw;v
d000.s048.t004;full;a
d000.s048.t005;life;n
;central;n
;council;n
;church;n
;bell;n
;ringer;n
d000.s049.t000;sort;n
d000.s049.t001;parliament;n
;ringing;n
d000.s049.t002;group;n
d000.s049.t003;aim;v
d000.s049.t004;improve;v
d000.s049.t005;relations;n
d000.s049.t006;vicar;n
d000.s049.t007;say;v
;john;n
;baldwin;n
d000.s049.t008;president;n
d000.s050.t000;hope;v
d000.s050.t001;speak;v
d000.s050.t002;student;n
d000.s050.t003;theological;a
d000.s050.t004;college;n
d000.s050.t005;joy;n
d000.s050.t006;bell_ringing;n
d000.s050.t007;shortly;r
d000.s050.t008;publish;v
d000.s050.t009;booklet;n
d000.s050.t010;vicar;n
d000.s050.t011;country;n
d000.s050.t012;entitle;v
d000.s050.t013;bell;n
d000.s050.t014;care;n
d000.s051.t000;say;v
d000.s051.t001;mr;n
;baldwin;n
d000.s051.t002;recognize;v
d000.s051.t003;no;r
d000.s051.t004;longer;r
d000.s051.t005;high;a
d000.s051.t006;priority;n
d000.s051.t007;church;n
d000.s051.t008;life;n
d000.s051.t009;experience;n
d000.s052.t000;mr;n
;baldwin;n
d000.s052.t001;also;r
d000.s052.t002;attack;v
d000.s052.t003;greater;a
d000.s052.t004;problem;n
d000.s052.t005;lack;n
d000.s052.t006;ringer;n
d000.s053.t000;survey;n
d000.s053.t001;say;v
d000.s053.t002;train;v
d000.s053.t003;bell_ringer;n
d000.s053.t004;england;n
d000.s053.t005;today;n
d000.s053.t006;only;r
d000.s053.t007;still;r
;ring;v
d000.s054.t000;also;r
d000.s054.t001;ringer;n
d000.s054.t002;always;r
d000.s054.t003;live;v
d000.s054.t004;bell;n
d000.s054.t005;need;v
d000.s054.t006;ring;v
d000.s054.t007;small;a
d000.s054.t008;rural;a
d000.s054.t009;parish;n
d000.s054.t010;inner_city;n
;church;n
d000.s055.t000;council;n
d000.s055.t001;program;n
d000.s055.t002;attract;v
d000.s055.t003;train;v
d000.s055.t004;ringer;n
d000.s055.t005;only;r
d000.s055.t006;partly;r
d000.s055.t007;successful;a
d000.s055.t008;say;v
d000.s055.t009;mr;n
;baldwin;n
d000.s056.t000;right;r
d000.s056.t001;now;r
d000.s056.t002;lucky;a
d000.s056.t003;year;n
d000.s056.t004;keep;v
d000.s056.t005;new;a
d000.s056.t006;ringer;n
d000.s056.t007;add;v
d000.s057.t000;bright;a
d000.s057.t001;sign;n
d000.s057.t002;grow;v
d000.s057.t003;number;n
d000.s057.t004;woman;n
d000.s057.t005;enter;v
d000.s057.t006;once;r
d000.s057.t007;field;n
d000.s057.t008;more;a
d000.s057.t009;third;n
d000.s057.t010;ringer;n
d000.s057.t011;today;n
d000.s057.t012;woman;n
d000.s058.t000;accept;v
d000.s058.t001;everywhere;r
d000.s058.t002;however;r
d000.s059.t000;bell_ringing;n
d000.s059.t001;group;n
d000.s059.t002;country;n
;ancient;n
;society;n
;college;n
;youth;n
d000.s059.t003;found;v
d000.s059.t004;remain;v
d000.s059.t005;fact;n
d000.s059.t006;particularly;r
d000.s059.t007;galling;a
d000.s059.t008;woman;n
d000.s059.t009;group;n
;sole;a
d000.s059.t010;source;n
d000.s059.t011;ringer;n
d000.s059.t012;britain;n
d000.s059.t013;most;a
d000.s059.t014;prestigious;a
d000.s059.t015;church;n
;paul;n
;cathedral;n
;westminster;n
;abbey;n
d000.s060.t000;britain;n
d000.s060.t001;woman;n
d000.s060.t002;file;v
d000.s060.t003;equal_opportunity;n
d000.s060.t004;suit;n
d000.s060.t005;extent;n
d000.s060.t006;problem;n
d000.s060.t007;surface;v
d000.s060.t008;summer;n
d000.s060.t009;series;n
d000.s060.t010;letter;n
;ringing;n
;world;n
d000.s060.t011;weekly;a
d000.s060.t012;newspaper;n
d000.s060.t013;ringer;n
d000.s061.t000;writer;n
d000.s061.t001;sign;v
d000.s061.t002;letter;n
d000.s061.t003;red-blooded;a
d000.s061.t004;balanced;a
d000.s061.t005;male;n
d000.s061.t006;remark;v
d000.s061.t007;frequency;n
d000.s061.t008;woman;n
d000.s061.t009;faint;v
;peal;n
d000.s061.t010;suggest;v
d000.s061.t011;settle;v
d000.s061.t012;back;r
d000.s061.t013;traditional;a
d000.s061.t014;role;n
d000.s061.t015;make;v
d000.s061.t016;tea;n
d000.s061.t017;meeting;n
d000.s062.t000;torrent;n
d000.s062.t001;reply;n
d000.s062.t002;follow;v
d000.s062.t003;woman;n
d000.s062.t004;ringer;n
d000.s062.t005;observe;v
d000.s062.t006;average;a
d000.s062.t007;male;a
d000.s062.t008;ringer;n
d000.s062.t009;leave;v
d000.s062.t010;quite;r
d000.s062.t011;lot;n
d000.s062.t012;desire;v
d000.s062.t013;badly;r
d000.s062.t014;dress;v
d000.s062.t015;decorate;v
d000.s062.t016;acne;n
d000.s062.t017;large;a
d000.s062.t018;frequently;r
d000.s062.t019;unwashed;a
d000.s062.t020;unbearably;r
d000.s062.t021;flatulent;a
;peal;n
d000.s063.t000;woman;n
d000.s063.t001;write;v
;sheffield;n
d000.s063.t002;say;v
d000.s063.t003;year;n
;ringing;n
d000.s063.t004;never;r
d000.s063.t005;know;v
d000.s063.t006;lady;n
d000.s063.t007;faint;v
d000.s063.t008;belfry;n
d000.s064.t000;see;v
d000.s064.t001;man;n
d000.s064.t002;die;v
d000.s064.t003;bless;v
